date,sessions,bounces,orders,revenue
2016-07-02,62,41,0,0.00
2016-07-03,82,46,1,0.00
2016-07-04,114,67,0,244.50
2016-07-05,118,70,2,278.95
2016-07-06,110,63,1,638.45
2016-07-07,85,51,0,0.00
2016-07-08,85,44,1,438.02
2016-07-09,82,52,0,252.05
2016-07-10,70,33,1,354.00
2016-07-11,112,63,0,524.50
2016-07-12,111,69,1,119.50
2016-07-13,109,56,0,286.95
2016-07-14,96,53,0,824.40
2016-07-15,101,62,1,338.70
2016-07-16,74,36,0,242.10
2016-07-17,97,53,0,138.90
2016-07-18,120,57,2,443.00
2016-07-19,12,7,0,174.50
2016-07-20,4,1,0,210.70
2016-07-21,83,46,1,65.00
2016-07-22,102,64,1,476.50
2016-07-23,67,43,0,0.00
2016-07-24,109,63,3,0.00
2016-07-25,115,58,2,475.80
2016-07-26,118,67,1,1593.00
2016-07-27,113,58,4,309.60
2016-07-28,116,59,1,364.10
2016-07-29,111,63,4,237.30
2016-07-30,85,51,1,460.40
2016-07-31,90,54,1,88.00
2016-08-01,129,71,0,466.90
2016-08-02,117,64,2,580.20
2016-08-03,114,60,2,685.50
2016-08-04,108,70,1,856.70
2016-08-05,5,2,0,190.85
2016-08-06,3,1,0,0.70
2016-08-07,3,3,0,0.00
2016-08-08,6,1,0,0.00
2016-08-09,3,2,0,0.00
2016-08-10,9,7,0,100.00
2016-08-11,5,3,0,0.00
2016-08-12,3,1,0,0.00
2016-08-13,3,1,0,302.00
2016-08-14,3,1,0,0.00
2016-08-15,2,1,0,393.60
2016-08-16,3,2,0,0.00
2016-08-17,1,0,0,238.75
2016-08-18,5,2,1,125.50
2016-08-19,5,2,1,115.70
2016-08-20,3,1,0,0.00
2016-08-21,2,0,0,0.00
2016-08-22,1,0,0,0.00
2016-08-23,2,0,0,59.00
2016-08-24,2,1,0,74.60
2016-08-25,1,0,0,465.30
2016-08-26,1,0,0,0.00
2016-08-27,3,1,0,0.00
2016-08-28,3,1,0,0.00
2016-08-29,3,0,0,51.40
2016-08-30,8,5,0,69.00
2016-08-31,4,3,0,313.70
2016-09-01,4,3,0,420.00
2016-09-02,2,1,0,99.50
2016-09-03,3,0,0,0.00
2016-09-04,2,1,0,0.00
2016-09-05,3,0,0,0.00
2016-09-06,2,1,0,92.00
2016-09-07,3,1,0,0.00
2016-09-08,3,1,0,0.00
2016-09-09,2,2,0,0.00
2016-09-10,2,2,0,0.00
2016-09-11,1,1,0,0.00
2016-09-12,1,0,0,0.00
2016-09-13,1,0,0,0.00
2016-09-14,1,0,0,0.00
2016-09-15,4,0,0,0.00
2016-09-16,3,0,0,0.00
2016-09-17,3,0,0,0.00
2016-09-18,3,0,0,154.00
2016-09-19,1,0,0,129.00
2016-09-20,1,0,0,0.00
2016-09-21,1,0,0,0.00
2016-09-22,1,0,0,63.00
2016-09-23,1,0,0,0.00
2016-09-24,2,0,0,0.00
2016-09-25,1,0,0,0.00
2016-09-26,1,0,0,0.00
2016-09-27,3,1,0,196.50
2016-09-28,2,1,0,536.10
2016-09-29,6,2,0,0.00
2016-09-30,42,21,0,0.00
2016-10-01,10,8,0,0.00
2016-10-02,2,0,0,0.00
2016-10-03,1,0,0,0.00
2016-10-04,1,0,0,0.00
2016-10-05,1,0,0,0.00
2016-10-06,5,1,0,0.00
2016-10-07,1,1,0,0.00
2016-10-08,1,1,0,0.00
2016-10-09,6,3,0,0.00
2016-10-10,68,56,0,0.00
2016-10-11,84,43,0,612.30
2016-10-12,86,51,1,615.30
2016-10-13,77,48,1,656.80
2016-10-14,80,52,0,562.30
2016-10-15,107,60,0,0.00
2016-10-16,129,83,2,338.00
2016-10-17,117,79,4,798.50
2016-10-18,104,78,1,976.15
2016-10-19,104,78,1,0.00
2016-10-20,131,91,3,734.60
2016-10-21,97,76,0,736.80
2016-10-22,77,56,0,947.20
2016-10-23,55,26,2,0.00
2016-10-24,95,47,2,968.36
2016-10-25,104,53,5,1349.73
2016-10-26,90,52,2,1561.50
2016-10-27,88,47,0,594.20
2016-10-28,94,50,3,658.60
2016-10-29,87,40,2,447.30
2016-10-30,85,48,2,1545.20
2016-10-31,88,55,0,663.55
2016-11-01,98,58,1,381.35
2016-11-02,105,50,1,648.80
2016-11-03,106,59,0,443.40
2016-11-04,100,51,0,1075.30
2016-11-05,82,42,1,381.70
2016-11-06,103,51,2,1731.50
2016-11-07,95,46,0,1311.50
2016-11-08,87,41,0,1395.30
2016-11-09,69,31,0,1282.40
2016-11-10,62,27,1,492.40
2016-11-11,80,45,2,241.50
2016-11-12,81,39,0,1324.10
2016-11-13,96,50,2,271.20
2016-11-14,84,43,0,1625.30
2016-11-15,65,35,2,1404.65
2016-11-16,64,37,0,1696.60
2016-11-17,93,49,2,828.40
2016-11-18,68,36,0,222.75
2016-11-19,70,43,0,573.60
2016-11-20,80,45,1,150.90
2016-11-21,84,44,1,1151.60
2016-11-22,89,52,1,1097.55
2016-11-23,72,39,1,448.50
2016-11-24,75,44,1,806.00
2016-11-25,69,33,1,823.43
2016-11-26,67,41,1,260.20
2016-11-27,77,46,1,525.40
2016-11-28,82,46,1,972.40
2016-11-29,94,45,1,199.00
2016-11-30,92,65,1,263.65
2016-12-01,85,44,1,67.00
2016-12-02,82,42,1,855.20
2016-12-03,70,39,0,0.00
2016-12-04,48,37,1,249.40
2016-12-05,65,36,0,1101.20
2016-12-06,130,100,2,629.40
2016-12-07,154,132,0,2003.10
2016-12-08,140,117,0,63.50
2016-12-09,81,60,0,894.60
2016-12-10,48,41,0,0.00
2016-12-11,61,46,1,344.80
2016-12-12,65,46,0,832.70
2016-12-13,58,38,1,0.00
2016-12-14,49,30,0,749.65
2016-12-15,50,41,0,642.95
2016-12-16,41,32,1,0.00
2016-12-17,31,20,1,24.00
2016-12-18,61,40,1,119.00
2016-12-19,44,36,1,495.70
2016-12-20,40,33,1,747.80
2016-12-21,36,30,1,103.50
2016-12-22,45,30,0,314.70
2016-12-23,43,33,0,249.75
2016-12-24,18,16,0,34.00
2016-12-25,46,32,0,0.00
2016-12-26,75,50,2,592.40
2016-12-27,107,75,0,1599.90
2016-12-28,91,57,0,1078.80
2016-12-29,105,79,0,1478.69
2016-12-30,95,68,0,690.60
2016-12-31,68,56,0,75.00
2017-01-01,136,90,1,0.00
2017-01-02,135,85,1,1039.95
2017-01-03,87,50,2,621.44
2017-01-04,59,33,0,522.20
2017-01-05,51,32,1,787.95
2017-01-06,75,45,0,937.72
2017-01-07,75,47,0,1071.40
2017-01-08,88,60,2,0.00
2017-01-09,74,43,1,1742.70
2017-01-10,65,33,1,1253.80
2017-01-11,73,40,0,751.00
2017-01-12,76,44,1,1453.10
2017-01-13,79,49,2,799.80
2017-01-14,80,51,1,754.50
2017-01-15,91,52,1,902.40
2017-01-16,85,45,0,2172.85
2017-01-17,69,46,0,1704.00
2017-01-18,120,79,1,1457.00
2017-01-19,157,110,2,1362.70
2017-01-20,229,161,0,713.50
2017-01-21,205,145,0,508.55
2017-01-22,223,156,0,1601.95
2017-01-23,225,142,2,1517.00
2017-01-24,249,175,3,1539.50
2017-01-25,245,151,2,1297.80
2017-01-26,258,162,0,1851.20
2017-01-27,261,172,0,1192.80
2017-01-28,257,172,0,1542.65
2017-01-29,273,165,2,1752.30
2017-01-30,296,178,2,1990.90
2017-01-31,282,188,0,2633.15
2017-02-01,294,191,6,1782.65
2017-02-02,305,187,0,1749.40
2017-02-03,284,158,2,1139.50
2017-02-04,316,199,1,1134.05
2017-02-05,261,175,1,2327.30
2017-02-06,273,180,2,3189.35
2017-02-07,270,178,1,2224.60
2017-02-08,253,166,0,2670.35
2017-02-09,242,153,0,2012.80
2017-02-10,220,155,0,1573.35
2017-02-11,257,185,2,1745.90
2017-02-12,282,202,0,1830.20
2017-02-13,254,168,5,3224.90
2017-02-14,257,176,2,3971.90
2017-02-15,290,196,4,2315.40
2017-02-16,261,171,3,2072.70
2017-02-17,282,190,0,2078.10
2017-02-18,275,188,0,782.70
2017-02-19,280,173,0,1861.05
2017-02-20,264,171,3,3927.55
2017-02-21,263,177,1,2022.50
2017-02-22,236,148,1,1989.80
2017-02-23,259,175,4,1676.90
2017-02-24,37,27,0,1915.90
2017-02-25,15,7,0,1410.30
2017-02-26,31,20,0,1377.65
2017-02-27,31,13,1,2543.65
